id,projectId,sampleType,title,url,description,orderIndex,makeScreenshot,screenshotPath,screenshotAlt,createdAt,updatedAt
4b9f764d-a68a-4a08-ae03-3876ec0f8548,9b59a171-e91e-48ed-86da-5946a1df3760,structured,Woonomgeving,https://www.valkenswaard.nl/woonomgeving,,,false,,,,
13fcd020-630d-4aec-a320-e211d1c2edd9,9b59a171-e91e-48ed-86da-5946a1df3760,structured,Verkeer en vervoer,https://www.valkenswaard.nl/verkeer-en-vervoer,,,false,,,,
6e42e1ac-e95e-4804-b836-5074b14c2293,9b59a171-e91e-48ed-86da-5946a1df3760,structured,Actueel,https://www.valkenswaard.nl/actueel,,,false,,,,
aedd6756-df84-431f-afdb-cc482b0a29da,9b59a171-e91e-48ed-86da-5946a1df3760,structured,"Melding, klacht of tip",https://www.valkenswaard.nl/melding-klacht-of-tip,,,false,,,,
76f2c78a-c70e-4f66-a311-756643fcff94,9b59a171-e91e-48ed-86da-5946a1df3760,structured,"Afval, groen en milieu",https://www.valkenswaard.nl/afval-groen-en-milieu,,,false,,,,
682d0c96-2af8-4cb8-beb4-2dcc86e680d7,9b59a171-e91e-48ed-86da-5946a1df3760,structured,"Woonomgeving, verkeer en veiligheid",https://www.valkenswaard.nl/woonomgeving-verkeer-en-veiligheid,,,false,,,,
186d6320-aecf-4e43-a4bb-f998fcc962b6,6b427de6-113e-496c-adba-0645686f1a1d,structured,Inwonerspanel | Gemeente Eemnes,https://www.eemnes.nl/inwonerspanel,,5,false,,,,
f62a302b-95f4-48f4-92cd-b3f554ff95b4,6b427de6-113e-496c-adba-0645686f1a1d,structured,Omgevingsvisie Eemnes 2040 | Gemeente Eemnes,https://www.eemnes.nl/omgevingsvisie-eemnes-2040,,6,false,,,,
8539e80f-4980-4ea2-9bda-9e68be6902ba,6b427de6-113e-496c-adba-0645686f1a1d,structured,Boom kappen | Gemeente Eemnes,https://www.eemnes.nl/boom-kappen,,7,false,,,,
53ed2bca-dd55-4a37-b2c6-1ad3a2b839ce,6b427de6-113e-496c-adba-0645686f1a1d,pdf,Collegebesluitenlijst eemnes 20maart 2026.pdf,https://cuatro.sim-cdn.nl/eemnesbe64f5/uploads/Collegebesluitenlijst%20Eemnes%2031%20maart%202026.pdf?cb=cOjqGiUk,,8,false,,,,
f6d6a769-0c4e-4c20-91c3-62c420e76217,6b427de6-113e-496c-adba-0645686f1a1d,structured,Paspoort aanvragen | Gemeente Eemnes,https://www.eemnes.nl/paspoort-aanvragen,,10,false,,,,
e506ac6b-7dc1-473c-8fd2-6f826c107dea,6b427de6-113e-496c-adba-0645686f1a1d,structured,Nieuws | Gemeente Eemnes,https://www.eemnes.nl/nieuws,,12,false,,,,
479998b6-023f-453f-b9d8-77f20dfa6d33,6b427de6-113e-496c-adba-0645686f1a1d,structured,Melding openbare ruimte | Gemeente Eemnes,https://www.eemnes.nl/melding-openbare-ruimte,,13,false,,,,
ea2bd125-4021-4d97-abf8-934d4fbcfcbb,6b427de6-113e-496c-adba-0645686f1a1d,structured,Stap 1: Contactformulier Eemnes,https://www.eemnes.nl/form/contactformulier-eemnes/contactformulier-eemnes-0,,14,false,,,,
d82dffee-c096-43b1-9336-70e700ac6025,6b427de6-113e-496c-adba-0645686f1a1d,structured,Stap 2: Uw gegevens,https://www.eemnes.nl/form/contactformulier-eemnes/uw-gegevens-1,,15,false,,,,
d213831d-4c1c-4b9f-a447-c3ab96d5b609,6b427de6-113e-496c-adba-0645686f1a1d,structured,Stap 3: Controleren,https://www.eemnes.nl/form/contactformulier-eemnes/overzicht-2,,16,false,,,,
c87461d3-b7a6-4409-9c48-2a152d869f85,6b427de6-113e-496c-adba-0645686f1a1d,structured,Evenementenkalender | Gemeente Eemnes,https://www.eemnes.nl/evenementenkalender,,17,false,,,,
fdcc4acc-0155-47ec-a3f1-a27cc4c87fb7,6b427de6-113e-496c-adba-0645686f1a1d,structured,Sportaccommodaties | Gemeente Eemnes,https://www.eemnes.nl/sportaccommodaties,,18,false,,,,
14a562e9-176b-42d1-bb1e-7341ac4fe5ab,6b427de6-113e-496c-adba-0645686f1a1d,pdf,Informatieavond voor omwonenden over toekomstplan voor Ocriet Sterk 28 januari 2025.pdf,https://cuatro.sim-cdn.nl/eemnesbe64f5/uploads/Informatieavond%20voor%20omwonenden%20over%20toekomstplan%20voor%20Ocriet%20-%20Sterk%20-%2028%20januari%202025_0.pdf?cb=JUh8jyOY,,19,false,,,,
bbaf06e7-990c-4ed8-b4b5-d286bb30abcb,6b427de6-113e-496c-adba-0645686f1a1d,random,Feestelijke start bouw Weideveld | Gemeente Eemnes,https://www.eemnes.nl/feestelijke-start-bouw-weideveld,,20,false,,,,
704a54ec-425d-4b53-9f32-dddccd916fbb,6b427de6-113e-496c-adba-0645686f1a1d,random,Bewust hout stoken | Gemeente Eemnes,https://www.eemnes.nl/bewust-hout-stoken,,9,false,,,,
461526e0-47be-49fb-812c-e8b993152c9b,6b427de6-113e-496c-adba-0645686f1a1d,structured,Strooien bij gladheid | Gemeente Eemnes,https://www.eemnes.nl/strooien-bij-gladheid,,20,false,,,,
d7da5af6-3b70-410e-982d-a7e129858717,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Home | Gemeente Blaricum,https://www.blaricum.nl,,1,false,,,,
0a9abe27-129d-4e79-93ef-f92cee436bb7,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Bekendmakingen en verordeningen | Gemeente Blaricum,https://www.blaricum.nl/bekendmakingen-en-verordeningen,,2,false,,,,
86a5e35e-4451-4f4f-85d0-b46f8c39dabf,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,College van burgemeester en wethouders | Gemeente Blaricum,https://www.blaricum.nl/college-van-burgemeester-en-wethouders,,3,false,,,,
96ddec2f-10a0-4df9-86d3-ce423e8e919b,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Wethouder Anne-Marie Kennis | Gemeente Blaricum,https://www.blaricum.nl/wethouder-anne-marie-kennis,,5,false,,,,
d3e4098a-7bcc-46ef-a35e-71be2ebc502e,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Bezwaarschriftencommissie | Gemeente Blaricum,https://www.blaricum.nl/bezwaarschriftencommissie,,6,false,,,,
5ce3c6c2-efcb-427a-a705-84eb22a1c6e2,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Overhangend groen | Gemeente Blaricum,https://www.blaricum.nl/overhangend-groen,,7,false,,,,
07813fa8-a96b-491b-82b1-196008c7c860,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Personen met verward gedrag | Gemeente Blaricum,https://www.blaricum.nl/personen-met-verward-gedrag,,8,false,,,,
d44c2a0e-579b-415e-857a-82ed2ea4033d,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,pdf,Jaarverslag klachtencoördinator 2025,https://cuatro.sim-cdn.nl/blaricum8fbaa4/uploads/Jaarverslag%20klachtenco%C3%B6rdinator%202025.pdf?cb=TIGttiXs,,10,false,,,,
f897fe04-15a6-4e24-ae55-de276befc997,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Strooien bij gladheid | Gemeente Blaricum,https://www.blaricum.nl/strooien-bij-gladheid,,11,false,,,,
8339673e-7cc3-4aff-9ff4-c7695424393e,0cfcaf8d-bd5d-4614-82ef-13de9c61ca62,structured,Over ons | GR JW,https://www.grjw.nl/over-ons,,4,false,,,,
515aa63d-828e-4696-8190-328eb5386a54,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Stap 1: Contactformulier Blaricum,https://www.blaricum.nl/form/contactformulier-blaricum/contactformulier-blaricum-0,,13,false,,,,
2504f6d7-0ef0-44b6-8498-5ca922cf125a,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Stap 2: Uw gegevens,https://www.blaricum.nl/form/contactformulier-blaricum/uw-gegevens-1,,14,false,,,,
394abad2-91da-468b-a255-bbf5fc3090fa,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Stap 3: Contoleren,https://www.blaricum.nl/form/contactformulier-blaricum/overzicht-2,,15,false,,,,
2ae970e2-cd3a-462d-8bdc-641a237d7d62,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Openingstijden | Gemeente Blaricum,https://www.blaricum.nl/openingstijden,,16,false,,,,
f08db25b-5c2c-41c2-9aee-0dfd15e2a0e8,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Herinrichting de Bijvanck | Gemeente Blaricum,https://www.blaricum.nl/herinrichting-de-bijvanck,,17,false,,,,
1fb08d18-42d9-47ed-9acd-9d1e13863407,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,Duurzaam | Gemeente Blaricum,https://www.blaricum.nl/duurzaam,,18,false,,,,
2455024a-c741-4016-807c-c5f90b71df1f,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,pdf,Handreiking partricipatie,https://cuatro.sim-cdn.nl/blaricum8fbaa4/uploads/Handreiking%20participatie%20BEL%20gemeenten.pdf?cb=L9e4BfDV,,19,false,,,,
8b7d1b6c-ccd1-4f26-aec9-a2ce8f677c74,9b59a171-e91e-48ed-86da-5946a1df3760,structured,Afval,https://www.valkenswaard.nl/afval,,,false,,,,
152d9b55-ee0f-4bcd-ade0-1a35ca6a1ca7,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,random,Klacht over medewerker of bestuurder | Gemeente Blaricum,https://www.blaricum.nl/klacht-over-medewerker-of-bestuurder,,9,false,,,,
9f3d3e44-8b79-402a-8428-5a54fc83ded0,9b59a171-e91e-48ed-86da-5946a1df3760,structured,Groen en milieu,https://www.valkenswaard.nl/groen-en-milieu,,,false,,,,
dabb89ef-e0c1-4ea6-b178-2c8750e4bac2,0df762bc-d4cf-4000-bcd1-a8b9d8c3a55a,structured,"Run op paspoorten: wacht niet, maak nu een afspraak | Gemeente Blaricum",https://www.blaricum.nl/run-op-paspoorten-wacht-niet-maak-nu-een-afspraak,,20,false,,,,
