id,kenmerk,title,description,opdrachtgeverId,researchType,scope,sampleExplanation,browserInfo,assistiveTechnologyInfo,startDate,endDate,teamId,conclusionScope,conclusionSample,conclusionConformity,conclusionDiligence,createdAt,updatedAt
6b40737b-a874-4e09-8b16-d4de37a18487,URK-01,WCAG 2.2 AA - aanvullend deelonderzoek content - mijn urk.nl,,,WCAG 2.2 AA – aanvullend deelonderzoek content,,,,,,,,,,,,Sun Feb 01 2026 20:59:06 GMT+0100 (Midden-Europese standaardtijd),Mon Feb 02 2026 14:02:23 GMT+0100 (Midden-Europese standaardtijd)
